location,text,hashtags,sentiment
"Córdoba, Argentina",Case report shared: A case of SARS-CoV-2 infection complicated with severe ARDS. Read about lessons learned. @NEJMres360 #COVID19 #SARSCoV2,"[{'text': 'COVID19', 'indices': [131, 139]}]",-0.0172
"Bonner, MT",Dark. kinda true. But all the more reason to #TESTVIRUSNOW and solve all the bottlenecks. #COVID19 https://t.co/UZ8fUyvPic,"[{'text': 'TESTVIRUSNOW', 'indices': [61, 74]}, {'text': 'COVID19', 'indices': [106, 114]}]",0.141225
"Sacramento, California","Here's the deal:
The CDC Warned us that life would be disrupted by #COVID19.  

Nobody listened.

Ignoring the CDC and ""Stay at Home"" orders is a deadly mistake.  

Wash your goddamn hands, stay at home, and everything will be over sooner.  Ignore it and it will get worse.","[{'text': 'COVID19', 'indices': [80, 88]}]",-0.41112000000000004
windsor,Harvey Weinstein tests positive for #COVID19 but ordinary people still can't get a #coronavirus test.,"[{'text': 'COVID19', 'indices': [55, 63]}, {'text': 'coronavirus', 'indices': [102, 114]}]",0.3182
,Apparently DOCTOR Rand Paul didn’t quite get the (obvious) message that everyone must self-quarantine while awaiting results of a #COVID19 test. Completely defeats the point of testing if that’s not done. https://t.co/KdCz8MU3b8,[],-0.1268
"East Franklinton, Columbus, OH","My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
"Salford, England","Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
nowhere to be found,"""I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.""
This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb",[],-0.09188333333333336
"Dublin, Ireland","We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly","[{'text': 'COVID19', 'indices': [161, 169]}, {'text': 'WeStandWithItaly', 'indices': [170, 187]}]",0.219475
,"The #coronavirus pandemic is wreaking havoc across the world, shutting down society and paralyzing production. The global capitalist system is facing an existential crisis, with a slump affecting all countries simultaneously.
#SocialistRevolution #COVID19 
https://t.co/aX9URjkrUg","[{'text': 'coronavirus', 'indices': [15, 27]}]",-0.40809999999999996
"Kettering,uk","PM Boris Johnson getting real thrashing from Tony Grew @ayestotheright in The Papers on @BBCNews for his weak messaging on #COVID19, avoiding word #lockdown, giving ""advice"" not instructions -- and standing less than two metres away from his colleagues at daily press conferences.",[],-0.4404
TX,"Since this Trump tweet one month ago: The number of confirmed #COVID19 case in the US skyrocketed from 14 to 28,000. And the Dow lost 31% of its value, dropping ~8,800 points. https://t.co/OljMnksEOt","[{'text': 'COVID19', 'indices': [81, 89]}]",0.034333333333333334
Abingdon,"""I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.""
This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb",[],-0.09188333333333336
,"Car broke down in Dublin tonight, Gardaí from Pearse St were on hand to help this lady and her son to get home safely. 
We’re here to help in whatever situation.

#Covid19

#SocialDistancing

#WashYourHands. https://t.co/E7IxBeZuGG",[],0.286225
Thailand,"Im in 60 million people. 😜
#ไวรัสปอดอักเสบ #โควิค19 #covid19 https://t.co/eSQry3Cq3S","[{'text': 'ไวรัสปอดอักเสบ', 'indices': [39, 54]}, {'text': 'โควิค19', 'indices': [55, 63]}, {'text': 'covid19', 'indices': [64, 72]}]",0.0
,"#COVID19: Boris Johnson has warned the British public not to ignore social distancing measures whilst out in parks and open spaces.

Read more here: https://t.co/cIUqYehg3T https://t.co/4kDoz7qcGL","[{'text': 'COVID19', 'indices': [13, 21]}]",0.0013
المملكة العربية السعودية,I feel sorry for @CNN. They are attacking @realDonaldTrump more than talking about #COVID19 . The real danger is the virus not the president. A little focus would help.,"[{'text': 'COVID19', 'indices': [95, 103]}]",-0.17875
Canada,"The actions we take today could mean the difference between life &amp; death for many of our neighbours.

When this is over, will you be able to look at yourself in the mirror &amp; honestly say you did everything you could to help?

Make sure the answer is yes.

#vanpoli #COVID19",[],0.17595
Pune,"PLEASE RETWEET -
ICMR: List of Operational Laboratories for #COVID19 testing. https://t.co/gjQjCpLNaU","[{'text': 'COVID19', 'indices': [76, 84]}]",0.2324
Toronto,"“From Prime Minister Trudeau to our premiers and mayors, the performances of our leaders have been commendable.

But perhaps the biggest success has been the commanding performance of Ontario Premier Doug Ford.” #OntarioSpirit #onpoli #COVID19  https://t.co/l5bKPjNZyd",[],0.28595
,"when to consider #COVID19 CRS and meds like #tocilizumab?
🔹ferritin &gt;2k or &gt;1k since predictor of survival🤷🏻‍♀️
🔹platelet &lt;110k &amp; Hgb &lt;9.2
🔹⬆️ ESR
🔹wbc &lt;5k
🔹age&lt;70? survival signal🤷🏻‍♀️
⁦⁦@ArnoukSerena⁩ ⁦⁦@ColombianpharmD⁩  https://t.co/nRIXWGZFim","[{'text': 'COVID19', 'indices': [33, 41]}, {'text': 'tocilizumab', 'indices': [60, 72]}]",0.12040000000000001
Perth Western Australia,.@GovHawaii Hawaii’s 14-day travel quarantine needs to be implemented NOW. Not in 4-5 days. #Coronavirus #Covid19 https://t.co/IWpwKh2Kuh,"[{'text': 'Coronavirus', 'indices': [110, 122]}, {'text': 'Covid19', 'indices': [123, 131]}]",0.0
Koforidua,#Covid19 Update https://t.co/4avMio6CNI,"[{'text': 'Covid19', 'indices': [14, 22]}]",0.0
"Marang, Terengganu","""I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.""
This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb",[],-0.09188333333333336
United States,"@psychdr100 It's almost like this is the Trump admin way to decrease the surplus population and save $$. Let the elderly, sick, poor, suseptible die of #COVID19 since the pay little or nothing in to their govt in form of taxes, etc.. sad to think but...","[{'text': 'COVID19', 'indices': [152, 160]}]",-0.13475000000000004
"Queens, NY","https://t.co/6PX52xk41j READ: Letter to @NYGovCuomo &amp; @NYCMayor calling for emergency action to meet the survival needs of homeless NYers amid COVID19 pandemic. 80K ppl are homeless in NYC. Ppl need housing, food &amp; sanitation. Not policing or jails. #HomelessCantStayHome #covid19 https://t.co/ljwNA5bMaj",[],-0.07636
Kuala Lumpur ,"Another death has been recorded today, just hours after an earlier report of a doctor succumbing to the virus infection, bringing total fatalities in Malaysia to 10 as of March 22, 5 PM. 

#covid19 #malaysia https://t.co/3bITgOJejl",[],-0.4158
Middle of no where,"BREAKING:

@SpeakerPelosi is officially one of the worst human beings our Country currently knows....

Using the CoronaVirus for her own political schemes....utterly shameful! 

Disgraceful....

RT! 

#COVID19",[],-0.2915
,"My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
,South Korean officials made mistakes that cost them precious time in the fight against MERS. But those lessons paved the way for many of the successful strategies the government is deploying in its response to #COVID19.   https://t.co/8YUipLUlgB https://t.co/vLT85j8cgE,[],0.16106666666666666
"Long Beach, CA",Please follow social distancing guidelines to avoid #COVID19. Thanks to @TheNationalMall you can do that via the #BloomCam here: https://t.co/KrbT6wZWAI and still enjoy the beloved Cherry Blossoms on @NationalmallNPS,"[{'text': 'COVID19', 'indices': [64, 72]}, {'text': 'BloomCam', 'indices': [125, 134]}]",0.44065000000000004
,"Severe lack of #COVID19 testing means we need alternate methods to understand community transmission.

We are launching @COVIDNearYou crowdsourcing platform. Take a few seconds to report your symptoms and help us build a national picture of #coronavirus.

https://t.co/2g1hyMQldW https://t.co/mhIY9VnnGM","[{'text': 'COVID19', 'indices': [35, 43]}]",-0.049375000000000016
"Orlando, FL","Transportation workers have been on the frontlines keeping America safe from #COVID19. Now it is time for Congress to protect us! Grants for airlines must protect our paychecks, include bankruptcy protections for workers, and prevent companies from undermining our CBAs!","[{'text': 'COVID19', 'indices': [77, 85]}]",0.4058333333333333
,"Florida Lawmakers will be hopping on a call w/@GovRonDeSantis staff TONIGHT at 6:30pm. Please retweet if you want FL to enact a shelter in place requirement to prevent the spread #COVID19! 

#DeSantis #FloridaLockDown #Coronavirus",[],0.15246666666666667
"Yekaterinburg, Russia","My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
"Frontenac, Ontario","My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
"Noida, India","Meanwhile, in Russia...
#covid19 https://t.co/FXNdo4wOLQ","[{'text': 'covid19', 'indices': [24, 32]}]",0.0
,"#SantRampalJi_CanEndCorona 
Prediction of ""Jean Dixon"" about
@SaintRampalJiM !
A new civilization based on spiritualism would Indian man
from a rural family and would end off the wars from the world forever.
&amp; also the pandemic #COVID19
@PMOIndia 
https://t.co/sT5hxgaUs7","[{'text': 'SantRampalJi_CanEndCorona', 'indices': [16, 42]}]",-0.1858
"Chesterfield, VA","Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
Atlanta metro,"My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
Los Angeles,y’all investing in zoom stock need to invest in vibrator and dildo stocks #COVID19,"[{'text': 'COVID19', 'indices': [74, 82]}]",0.0
,"This is the face of someone who just spent 9 hours in personal protective equipment moving critically ill Covid19 patients around London.

I feel broken - and we are only at the start. I am begging people, please please do social distancing and self isolation #covid19 https://t.co/hs0RQdvsn3",[],-0.22396666666666665
,"Congressman @joekennedy addressed 2 CRUCIAL issues, in the Lupus/auto-immune &amp; disability communities:

1) How access to Plaquenil/hydroxychloroquine will be impacted for people who currently use it DAILY.

2) How people on SSDI will be included in new #COVID19 stimulus bill.

⬇️ https://t.co/ude1JLu6uK",[],0.0
,"ITALY'S OUTBREAK IS THE WORST CASE? IT'S NOT. 

US is a disaster unfolding. It's the only developed nation without universal #healthcare, has the largest growth of #COVID19 cases globally (2X every 2 days). Initial slow growth was bc of little testing https://t.co/KXvTWJu6DD https://t.co/vblD7VL92i",[],-0.09724000000000002
"Baile Atha Cliath, Ireland","Car broke down in Dublin tonight, Gardaí from Pearse St were on hand to help this lady and her son to get home safely. 
We’re here to help in whatever situation.

#Covid19

#SocialDistancing

#WashYourHands. https://t.co/E7IxBeZuGG",[],0.286225
"Owego, NY","If you’re at home and want to “help the cause,” pick up the phone, call your local ED or fire station and offer to send in breakfast/lunch/dinner. Our front line personnel will love you for the (edible) moral support! Channeling @jducanto! #COVID19 https://t.co/HAaX8pU6h4",[],0.1321
"Pembroke, Ontario, Canada","Please DO NOT DO THIS.

Find a different spot or different time of day. You are making things worse and endangering your community.

I can not be more clear about that.

Practice #SocialDistancing 

#yeg #COVID19 #CommonSense https://t.co/NNzxVFagoE",[],-0.09972
